,P(mm),Tavg(C),Tmax(C),Tmin(C)
6/1/1988,8.966666667,2.283333333,3.84,1.396666667
6/2/1988,7.833333333,4.27,8.353333333,0.943333333
6/3/1988,0,7.663333333,12.79,2.463333333
6/4/1988,0,10.51333333,15.38666667,5.666666667
6/5/1988,2.133333333,9.12,13.91333333,4.383333333
6/6/1988,8.3,6.846666667,9.983333333,4.11
6/7/1988,0,9.533333333,14.35,4.203333333
6/8/1988,0,9.86,14.97666667,5.306666667
6/9/1988,0.433333333,9.556666667,15.19,5.946666667
6/10/1988,5.1,8.543333333,13.09,3.863333333
6/11/1988,0,9.813333333,15.94333333,4.146666667
6/12/1988,2.966666667,11.23666667,15.41333333,6.606666667
6/13/1988,0.6,11.63,15.60666667,8.176666667
6/14/1988,18.33333333,8.066666667,12.56333333,5.14
6/15/1988,21.63333333,4.95,8.386666667,3.383333333
6/16/1988,13.03333333,2.793333333,5.633333333,-0.036666667
6/17/1988,0,4.586666667,9.49,0.316666667
6/18/1988,0.433333333,6.126666667,9.176666667,3.4
6/19/1988,0.333333333,5.77,9.18,2.633333333
6/20/1988,0,5.516666667,9.75,-0.016666667
6/21/1988,2.366666667,5.726666667,8.67,2.723333333
6/22/1988,8.966666667,5.046666667,8.296666667,2.963333333
6/23/1988,14.03333333,4.393333333,6.653333333,2.816666667
6/24/1988,3.8,4.793333333,7.683333333,1.88
6/25/1988,6.9,5.74,8.313333333,3.496666667
6/26/1988,2.3,6.34,9.26,3.906666667
6/27/1988,0.1,7.67,12.59666667,3.25
6/28/1988,3.733333333,7.956666667,12.57333333,3.983333333
6/29/1988,3.1,7.393333333,11.85333333,3.266666667
6/30/1988,3.6,7.003333333,10.91333333,4.07
7/1/1988,0,7.153333333,11.41,3.36
7/2/1988,4.333333333,7.806666667,13.25666667,3.72
7/3/1988,3.833333333,8.99,14.19,4.593333333
7/4/1988,4.733333333,10.01666667,15.88,5.463333333
7/5/1988,0.066666667,10.83333333,17.14666667,6.223333333
7/6/1988,0,11.35,16.49666667,7.406666667
7/7/1988,5.066666667,10.51666667,14.48666667,5.376666667
7/8/1988,2.166666667,9.703333333,14.22,6.45
7/9/1988,6.8,8.983333333,13.51,4.836666667
7/10/1988,1.066666667,7.903333333,12.77333333,2.543333333
7/11/1988,1.833333333,9.516666667,14.26333333,4.58
7/12/1988,15,10.26333333,14.49,5.836666667
7/13/1988,0.066666667,11.01,14.51666667,6.986666667
7/14/1988,0,10.63666667,15.52666667,6.633333333
7/15/1988,0,9.133333333,12.64666667,5.033333333
7/16/1988,0.566666667,9.23,13.43333333,5.87
7/17/1988,0.233333333,9.32,13.57,5.73
7/18/1988,1.033333333,9.446666667,13.98,5.033333333
7/19/1988,0,10.39,15.69333333,5.806666667
7/20/1988,2.266666667,10.70666667,16.99333333,6.096666667
7/21/1988,1.233333333,10.61333333,15.97333333,5.466666667
7/22/1988,4.766666667,10.07333333,14.07666667,7.676666667
7/23/1988,25.46666667,9.33,11.94666667,7.063333333
7/24/1988,26.83333333,8.243333333,11.70333333,6.303333333
7/25/1988,7.266666667,5.99,9.626666667,2.713333333
7/26/1988,0,8.973333333,14.76,5.353333333
7/27/1988,0,11.46333333,18.13333333,4.49
7/28/1988,0,11.08333333,16.93,5.783333333
7/29/1988,1.7,11.18333333,16.08,6.85
7/30/1988,5.533333333,11.71333333,17.55666667,6.51
7/31/1988,1.866666667,12.49666667,17.45666667,9.223333333
8/1/1988,9.366666667,10.1,15.26333333,6.31
8/2/1988,10.8,7.763333333,9.686666667,6.986666667
8/3/1988,2.933333333,7.783333333,10.72,5.823333333
8/4/1988,0,9.616666667,15.65,4.673333333
8/5/1988,0,11.11666667,16.95,5.596666667
8/6/1988,0,12.00333333,17.83,6.886666667
8/7/1988,0,12.03666667,16.22666667,8.85
8/8/1988,0,10.50333333,15.37333333,5.813333333
8/9/1988,4.033333333,9.71,15.14333333,7.126666667
8/10/1988,0,10.61333333,16.88333333,5.35
8/11/1988,9.1,10.53333333,15.86333333,5.91
8/12/1988,24.53333333,8.23,11.49,5.566666667
8/13/1988,0,8.863333333,15.28666667,3.916666667
8/14/1988,0,10.7,17.13,5.153333333
8/15/1988,0,11.28,16.25666667,7.773333333
8/16/1988,2.533333333,10.39666667,14.60666667,5.89
8/17/1988,0,10.6,16.79666667,5.94
8/18/1988,12.4,8.443333333,12.18,6.666666667
8/19/1988,18.13333333,7.243333333,10.68333333,4.533333333
8/20/1988,0.933333333,5.896666667,11.95666667,1.303333333
8/21/1988,0,7.946666667,15.39,1.013333333
8/22/1988,0,10.83333333,17.95666667,4.586666667
8/23/1988,0,10.81666667,16.77666667,5.57
8/24/1988,0,9.546666667,16.17333333,4.13
8/25/1988,0,10.89666667,17.53,5.56
8/26/1988,0,11.95,18.51666667,5.82
8/27/1988,0,12.60333333,17.82,7.803333333
8/28/1988,26.33333333,8.683333333,13.78666667,5.256666667
8/29/1988,23.43333333,3.693333333,8.106666667,1.41
8/30/1988,1.7,3.483333333,7.723333333,0.2
8/31/1988,2.233333333,4,8.213333333,2.04
9/1/1988,0.8,4.056666667,8.55,0.746666667
9/2/1988,0,5.363333333,10.72,2.326666667
9/3/1988,0,6.32,12.15666667,1.516666667
9/4/1988,4.633333333,5.853333333,10.08333333,2.913333333
9/5/1988,14,4.52,7.17,2.5
9/6/1988,7.3,5.023333333,6.836666667,3.41
9/7/1988,0,7.066666667,12.57,2.286666667
9/8/1988,5.966666667,10.83333333,16.69666667,4.713333333
9/9/1988,12.03333333,6.21,11.87333333,2.343333333
9/10/1988,0.7,4.74,7.956666667,2.006666667
9/11/1988,0.1,1.23,3.67,-0.22
9/12/1988,0.3,0.366666667,2.536666667,-2.333333333
9/13/1988,0,3.8,12.45333333,-2.593333333
9/14/1988,0,8.6,14.28333333,3.226666667
9/15/1988,0,9.153333333,15.08,2.846666667
9/16/1988,0,9.25,15.39,4.243333333
9/17/1988,0,9.276666667,16.31666667,4.31
9/18/1988,0,10.22666667,16.36,5.043333333
9/19/1988,1.1,9.646666667,13.44,5.776666667
9/20/1988,2.466666667,2.48,6.15,0.013333333
9/21/1988,0,3.733333333,10.95,-2.486666667
9/22/1988,0,5.816666667,12.70333333,-1.226666667
9/23/1988,0,3.596666667,10.46666667,-0.09
9/24/1988,2,6.3,12.95333333,1.476666667
9/25/1988,3.1,6.286666667,8.813333333,3.753333333
9/26/1988,7.333333333,5.24,7.55,3.433333333
9/27/1988,14.8,3.85,5.613333333,2.493333333
9/28/1988,0,3.626666667,8.983333333,-0.08
9/29/1988,0,4.663333333,11.63333333,-0.626666667
9/30/1988,0,5.41,11.65666667,1.35
10/1/1988,0,6.213333333,12.88,1.54
10/2/1988,0,6.376666667,10.98333333,1.783333333
10/3/1988,0,5.28,10.57333333,1.523333333
10/4/1988,0,4.01,8.146666667,1.743333333
10/5/1988,0.966666667,3.24,8.416666667,-0.323333333
10/6/1988,0,5.733333333,9.696666667,1.61
10/7/1988,17.06666667,3.71,7.346666667,0.63
10/8/1988,0,3.986666667,7.113333333,1.946666667
10/9/1988,0,5.666666667,11.74,0.17
10/10/1988,0,5.51,11.80666667,0.68
10/11/1988,0,5.81,10.83666667,0.493333333
10/12/1988,5.566666667,4.696666667,8.28,1.89
10/13/1988,2.633333333,2.03,6.203333333,0.093333333
10/14/1988,3.366666667,0.286666667,2.003333333,-2.206666667
10/15/1988,2.166666667,-1.883333333,1.033333333,-3.446666667
10/16/1988,0,-0.896666667,5.34,-4.476666667
10/17/1988,0,0.956666667,6.936666667,-2.076666667
10/18/1988,0,2.133333333,8.906666667,-2.65
10/19/1988,5.333333333,4.433333333,8.71,-0.366666667
10/20/1988,13.26666667,1.31,3.563333333,-0.423333333
10/21/1988,17.93333333,-2.343333333,1.453333333,-4.55
10/22/1988,1.666666667,-2.796666667,0.01,-5.133333333
10/23/1988,0,-2.216666667,1.776666667,-5.446666667
10/24/1988,0,0.656666667,4.753333333,-2.82
10/25/1988,0,2.893333333,5.286666667,-0.283333333
10/26/1988,4.633333333,-0.093333333,2.513333333,-3.253333333
10/27/1988,5.1,1.246666667,3.316666667,-3.073333333
10/28/1988,0.866666667,3.483333333,6.986666667,0.393333333
10/29/1988,1.8,5.176666667,9.296666667,1.396666667
10/30/1988,24.86666667,1.276666667,5.86,-2
10/31/1988,5.066666667,-3.92,-1.75,-5.24
11/1/1988,8.066666667,-0.51,4.123333333,-5.29
11/2/1988,29.5,-3.006666667,1.253333333,-5.41
11/3/1988,0,-2.79,0.953333333,-6.54
11/4/1988,0.3,-2.873333333,-1.316666667,-5.366666667
11/5/1988,0,-2.65,-0.346666667,-5.86
11/6/1988,0,0.366666667,5.486666667,-4.046666667
11/7/1988,0.566666667,2.646666667,5.956666667,-0.076666667
11/8/1988,26.13333333,-2.37,2.536666667,-7.34
11/9/1988,9.7,-9.39,-8.156666667,-10.86
11/10/1988,8.433333333,-11.42,-9.983333333,-13.48
11/11/1988,0.733333333,-13.00666667,-9.623333333,-16.14
11/12/1988,4.9,-13.42666667,-11.22,-15.96666667
11/13/1988,1.033333333,-14.38,-9.78,-17.74333333
11/14/1988,0.066666667,-14.31,-11.05666667,-17.44666667
11/15/1988,3.133333333,-6.183333333,-3.336666667,-12.39
11/16/1988,14.96666667,-4.52,-2.963333333,-6.543333333
11/17/1988,12.2,-7.463333333,-6.753333333,-8.22
11/18/1988,19.13333333,-8.923333333,-6.656666667,-10.05
11/19/1988,12.73333333,-8.99,-6.156666667,-10.94333333
11/20/1988,3.7,-7.743333333,-5.88,-9.79
11/21/1988,0,-3.656666667,-1.22,-8.13
11/22/1988,0,-1.713333333,2.336666667,-4.736666667
11/23/1988,0,1.403333333,4.71,-2.496666667
11/24/1988,0.1,-1.986666667,0.61,-5.506666667
11/25/1988,3.666666667,-2.443333333,1.433333333,-5.796666667
11/26/1988,2.1,-0.8,1.02,-3.753333333
11/27/1988,0,-0.95,1.973333333,-3.276666667
11/28/1988,6.8,-5.153333333,-2.12,-8.723333333
11/29/1988,7.033333333,-10.64,-7.983333333,-15.20666667
11/30/1988,0,-5.79,-3.403333333,-10.80666667
12/1/1988,14.66666667,-6.266666667,-4.386666667,-9.81
12/2/1988,7.9,-3.616666667,-1.176666667,-7.59
12/3/1988,5.733333333,-1.15,0.713333333,-4.39
12/4/1988,18.23333333,-1.5,-0.2,-2.816666667
12/5/1988,0.866666667,-1.996666667,0.31,-4.426666667
12/6/1988,2.7,0.353333333,2.333333333,-2.773333333
12/7/1988,0,0.536666667,3.28,-2.356666667
12/8/1988,0,1.376666667,4.776666667,-1.403333333
12/9/1988,0,1.893333333,5.286666667,-1.32
12/10/1988,0,1.42,4.686666667,-2.843333333
12/11/1988,33.63333333,-4.713333333,-1.273333333,-7.486666667
12/12/1988,13.43333333,-7.326666667,-5.063333333,-9.386666667
12/13/1988,1.666666667,-6.176666667,-3.813333333,-10.49333333
12/14/1988,3.533333333,-5.84,-4.376666667,-7.403333333
12/15/1988,2.6,-5.23,-2.09,-8.133333333
12/16/1988,0,-5.49,-1.21,-9.203333333
12/17/1988,0,-5.573333333,-2.516666667,-8.766666667
12/18/1988,0,-4.946666667,-0.1,-8.87
12/19/1988,2.866666667,-5.66,-2.416666667,-7.516666667
12/20/1988,0.766666667,-8.703333333,-6.5,-10.97666667
12/21/1988,0,-7.92,-4.926666667,-10.75666667
12/22/1988,16.2,-8.03,-6.1,-11.31333333
12/23/1988,0,-10.50333333,-6.82,-14.56
12/24/1988,0,-6.273333333,-1.823333333,-11.04
12/25/1988,0,-3.903333333,0.093333333,-6.726666667
12/26/1988,3.133333333,-9.836666667,-5.293333333,-12.55666667
12/27/1988,3.6,-15.76333333,-13.19333333,-19.5
12/28/1988,0.566666667,-14.98333333,-9.91,-21.09
12/29/1988,7.566666667,-9.146666667,-6.776666667,-10.76
12/30/1988,3.8,-11.52666667,-10.01333333,-14.08
12/31/1988,3.433333333,-10.25,-7.2,-12.63333333
1/1/1989,17.2,-10.74,-6.916666667,-14.65
1/2/1989,1.833333333,-16.79333333,-14.34666667,-18.27666667
1/3/1989,4.266666667,-19.83333333,-17.04666667,-22.28
1/4/1989,11.7,-15.39,-12.61333333,-19.79
1/5/1989,12.36666667,-8.716666667,-6.583333333,-12.42333333
1/6/1989,0.733333333,-9.883333333,-7.57,-11.92333333
1/7/1989,0,-9.54,-5.933333333,-12.15333333
1/8/1989,0,-8.493333333,-5.206666667,-10.85666667
1/9/1989,0,-8.793333333,-5.586666667,-11.56333333
1/10/1989,4.733333333,-8.33,-6.726666667,-9.966666667
1/11/1989,1.433333333,-9.54,-4.986666667,-12.2
1/12/1989,4.9,-8.456666667,-4.443333333,-13.40333333
1/13/1989,3.7,-17.42333333,-13.77,-20.75
1/14/1989,0,-14.54,-6.253333333,-20.84666667
1/15/1989,0,-10.82333333,-7.146666667,-16.57
1/16/1989,0.833333333,-11.55,-8.226666667,-13.99
1/17/1989,5.366666667,-11.22333333,-7.25,-13.59333333
1/18/1989,6.2,-7.79,-4.17,-11.68666667
1/19/1989,10.3,-10.18,-5.786666667,-12.45666667
1/20/1989,4.466666667,-15.09,-12.43333333,-17.87333333
1/21/1989,0,-14.11333333,-6.503333333,-20.76
1/22/1989,0,-10.54666667,-4.45,-14.73333333
1/23/1989,0,-9.406666667,-3.726666667,-12.61666667
1/24/1989,0,-9.976666667,-5.516666667,-13.20666667
1/25/1989,4.2,-12.22333333,-9.18,-16.70666667
1/26/1989,0.633333333,-14.46666667,-7.736666667,-19.74666667
1/27/1989,2.966666667,-12.63,-9.246666667,-14.35
1/28/1989,0,-11.81,-5.876666667,-15.82
1/29/1989,0,-13.06,-5.226666667,-18.27666667
1/30/1989,0,-10.89666667,-6.06,-15.11666667
1/31/1989,0.066666667,-9.06,-4.02,-12.77666667
2/1/1989,6.466666667,-14.49666667,-8.073333333,-17.20666667
2/2/1989,0,-17.25333333,-10.39,-21.53666667
2/3/1989,0,-10.33,-4.206666667,-14.54333333
2/4/1989,0,-7.496666667,-2.343333333,-10.68
2/5/1989,0,-6.856666667,1.243333333,-11.31666667
2/6/1989,0,-4.776666667,0.906666667,-8.51
2/7/1989,0,-10.15666667,-3.833333333,-15.46666667
2/8/1989,0,-9.583333333,-0.66,-14.92333333
2/9/1989,0,-7.453333333,-1.606666667,-12.14
2/10/1989,6.433333333,-12.15333333,-9.693333333,-14.10666667
2/11/1989,6.433333333,-18.51333333,-13.59666667,-21.64666667
2/12/1989,0,-19.25333333,-12.5,-22.82
2/13/1989,0,-16.11666667,-9.546666667,-19.61
2/14/1989,0,-15.52666667,-9.323333333,-19.45333333
2/15/1989,0,-12.17333333,-5.98,-17.57
2/16/1989,0,-9.1,-5.9,-11.66333333
2/17/1989,0,-7.113333333,-3.956666667,-9.833333333
2/18/1989,7.066666667,-8.846666667,-6.133333333,-10.61666667
2/19/1989,2.233333333,-11.93666667,-9.223333333,-13.78666667
2/20/1989,0,-13.75333333,-10.08,-16.38666667
2/21/1989,4.4,-8.176666667,-4.693333333,-12.28333333
2/22/1989,3.733333333,-9.933333333,-6.463333333,-10.92666667
2/23/1989,9.233333333,-14.04333333,-10.72666667,-15.52
2/24/1989,0.033333333,-12.87333333,-3.44,-19.52333333
2/25/1989,0,-3.236666667,2.14,-8.246666667
2/26/1989,0,-2.21,2.33,-5.476666667
2/27/1989,0,-1.153333333,1.656666667,-4.596666667
2/28/1989,0,1.183333333,5.346666667,-2.21
3/1/1989,15.1,-2.623333333,2.453333333,-6.803333333
3/2/1989,9.133333333,-5.553333333,-1.27,-8.636666667
3/3/1989,0,-2.23,4.64,-9.756666667
3/4/1989,0,-0.613333333,2.766666667,-3.813333333
3/5/1989,0,-0.153333333,5.99,-4.97
3/6/1989,0,1.01,7.516666667,-3.38
3/7/1989,0,2.103333333,6.303333333,-1.03
3/8/1989,0,2.706666667,6.793333333,-1.41
3/9/1989,0.933333333,-1.09,2.266666667,-3.733333333
3/10/1989,0,-2.96,-0.8,-3.923333333
3/11/1989,0.1,-3.73,-1.11,-7.18
3/12/1989,0,-3.51,0.76,-6.366666667
3/13/1989,0,-2.106666667,2.08,-5.546666667
3/14/1989,0,-2.296666667,2.493333333,-6.103333333
3/15/1989,1.866666667,-2.633333333,0.226666667,-5.336666667
3/16/1989,2.666666667,-3.76,-1.976666667,-5.696666667
3/17/1989,0,-3.31,1.066666667,-6.63
3/18/1989,0,-2.873333333,2.693333333,-7.096666667
3/19/1989,0,-0.636666667,4.266666667,-4.326666667
3/20/1989,0.933333333,-1.796666667,0.633333333,-4.183333333
3/21/1989,2.233333333,-3.353333333,1.496666667,-7.31
3/22/1989,0,-1.34,3.873333333,-6.276666667
3/23/1989,0,0.683333333,6.286666667,-3.693333333
3/24/1989,0,1.976666667,6.266666667,-2.48
3/25/1989,0,2.646666667,6.2,0.353333333
3/26/1989,12.8,-0.91,2.1,-3.3
3/27/1989,17.23333333,-7.776666667,-2.236666667,-11.87333333
3/28/1989,9.9,-10.94666667,-8.626666667,-12.58333333
3/29/1989,4.033333333,-13.23333333,-9.883333333,-16.35333333
3/30/1989,1.866666667,-11.60333333,-6.373333333,-17.10666667
3/31/1989,16.6,-8.713333333,-6.42,-11.63
4/1/1989,4.8,-7.343333333,-2.936666667,-12.03333333
4/2/1989,3.966666667,-0.473333333,3.213333333,-4.683333333
4/3/1989,2.633333333,2.493333333,5.376666667,-1.143333333
4/4/1989,0,1.35,5.14,-3.103333333
4/5/1989,0,2.666666667,6.946666667,-2.19
4/6/1989,0,2.9,6.963333333,-1.7
4/7/1989,0,4.18,8.036666667,0.463333333
4/8/1989,7.566666667,3.336666667,5.203333333,0.136666667
4/9/1989,0,1.81,5.156666667,-2.046666667
4/10/1989,0,3.066666667,7.326666667,-1.133333333
4/11/1989,0,4.47,8.393333333,0.386666667
4/12/1989,3.833333333,2.12,6.3,-0.073333333
4/13/1989,4.066666667,0.55,3.116666667,-1.316666667
4/14/1989,2.966666667,1.2,4.796666667,-1.273333333
4/15/1989,4.166666667,2.196666667,4.746666667,-1.83
4/16/1989,7.3,3.396666667,7.743333333,-0.843333333
4/17/1989,20.66666667,3.693333333,8.536666667,-1.783333333
4/18/1989,17.23333333,-2.176666667,0.84,-4.076666667
4/19/1989,0,0.593333333,6.47,-4.553333333
4/20/1989,0,4.78,11.83666667,-1.336666667
4/21/1989,0,6.053333333,10.47666667,2.46
4/22/1989,0,3.24,8.736666667,-1.29
4/23/1989,0,6.35,13.07333333,0.16
4/24/1989,0,8.036666667,13.37666667,3.366666667
4/25/1989,0,7.943333333,13.50666667,3.746666667
4/26/1989,0,7.183333333,10.46666667,3.67
4/27/1989,0,6.95,11.74666667,2.02
4/28/1989,0,6.313333333,10.44333333,2.79
4/29/1989,0,4.93,11.48333333,-2.15
4/30/1989,0,6.733333333,11.99,0.926666667
5/1/1989,0,9.6,14.47,2.226666667
5/2/1989,0,9.363333333,14.47,4.596666667
5/3/1989,0.033333333,6.316666667,10.21333333,3.216666667
5/4/1989,0,5.62,9.546666667,1.996666667
5/5/1989,1.233333333,5.43,9.75,1.316666667
5/6/1989,8.066666667,2.793333333,7.643333333,-1.453333333
5/7/1989,11.63333333,-0.683333333,2.456666667,-2.806666667
5/8/1989,0,0.626666667,5.453333333,-3.393333333
5/9/1989,0.233333333,3.073333333,6.923333333,-0.776666667
5/10/1989,12.76666667,-1.35,3.293333333,-3.853333333
5/11/1989,0,-2.403333333,2.1,-6.13
5/12/1989,0,0.376666667,5.173333333,-4.686666667
5/13/1989,0,4.586666667,9.703333333,-0.356666667
5/14/1989,0,5.266666667,9.653333333,1.073333333
5/15/1989,0,5.896666667,12.32333333,1.333333333
5/16/1989,0,8.033333333,13.07333333,2.746666667
5/17/1989,12.06666667,2.393333333,7.9,0.36
5/18/1989,2.666666667,2.38,7.836666667,-2.103333333
5/19/1989,0.466666667,2.083333333,6.853333333,-1.64
5/20/1989,0,3.56,8.453333333,-1.63
5/21/1989,0,6.063333333,12.41666667,0.21
5/22/1989,0,9.29,13.84,4.38
5/23/1989,0,9.05,14.86666667,3.89
5/24/1989,2.9,6.776666667,10.93333333,2.596666667
5/25/1989,1.433333333,4.473333333,7.833333333,1.77
5/26/1989,1.6,3.243333333,5.83,0.706666667
5/27/1989,10.93333333,0.413333333,2.126666667,-0.91
5/28/1989,0,1.043333333,5.386666667,-2.553333333
5/29/1989,0,2.816666667,9.38,-2.646666667
5/30/1989,5.4,3.763333333,5.843333333,1.37
5/31/1989,11.13333333,1.936666667,3.976666667,0.163333333
6/1/1989,0.633333333,1.613333333,4.806666667,-1.563333333
6/2/1989,0,3.546666667,9.72,-1.963333333
6/3/1989,1.966666667,4.966666667,10.27666667,1.643333333
6/4/1989,0,8.22,13.44333333,2.973333333
6/5/1989,1.6,6.666666667,11.84666667,2.49
6/6/1989,0,7.883333333,14.20333333,1.493333333
6/7/1989,0,9.763333333,15.04666667,4.14
6/8/1989,3.9,10.10666667,14.47,5.74
6/9/1989,9.7,7.016666667,10.51,4.406666667
6/10/1989,11,5.19,7.173333333,2.38
6/11/1989,4,5.193333333,9.293333333,3.526666667
6/12/1989,10,5.553333333,10.27,3.263333333
6/13/1989,1.166666667,7.236666667,11.95333333,2.94
6/14/1989,2.533333333,6.453333333,9.813333333,3.55
6/15/1989,0,6.483333333,11.12,1.216666667
6/16/1989,21.4,5.883333333,9.486666667,2.706666667
6/17/1989,4.366666667,6.21,10.75333333,2.81
6/18/1989,0,7.86,14.66,1.383333333
6/19/1989,0,11.55333333,17.02666667,5.193333333
6/20/1989,7.333333333,8.266666667,13.04666667,5.853333333
6/21/1989,0,6.853333333,11.02,2.65
6/22/1989,0,8.4,13.54,2.536666667
6/23/1989,3.066666667,6.44,11.09,4.813333333
6/24/1989,10.33333333,4.713333333,7.883333333,2.103333333
6/25/1989,0,6.423333333,12.98333333,0.453333333
6/26/1989,0,8.783333333,13.77,2.716666667
6/27/1989,0,9.65,15.00666667,3.86
6/28/1989,0,10.77333333,16.29333333,4.72
6/29/1989,1.3,9.96,16.29666667,4.653333333
6/30/1989,4.466666667,9.76,15.54333333,4.873333333
7/1/1989,0,9.703333333,15.18333333,4.35
7/2/1989,0,11.49666667,17.77333333,5.086666667
7/3/1989,0,12.44666667,18.78333333,6.7
7/4/1989,0,12.67333333,19.28,6.84
7/5/1989,18.53333333,8.29,13.97,5.59
7/6/1989,3.833333333,8.02,11.59666667,4.37
7/7/1989,4.1,7.863333333,11.96666667,4.473333333
7/8/1989,2.566666667,8.08,12.41333333,4.506666667
7/9/1989,0,8.246666667,14.16666667,3.566666667
7/10/1989,0,8.94,12.55333333,5.326666667
7/11/1989,0.7,8.306666667,11.38,5.213333333
7/12/1989,1.5,9.646666667,15.20333333,6.116666667
7/13/1989,19.06666667,10.23,15.14,6.786666667
7/14/1989,0,10.04666667,15.47333333,4.77
7/15/1989,0,12.22333333,18.28333333,6.483333333
7/16/1989,0.233333333,13.44333333,17.53333333,9.253333333
7/17/1989,6.733333333,11.19,16.73333333,6.176666667
7/18/1989,23.93333333,9.06,12.53,5.406666667
7/19/1989,0,9.65,15.99,3.84
7/20/1989,0,13.67333333,20.71,6.52
7/21/1989,2.933333333,11.48333333,16.31666667,9.073333333
7/22/1989,14.1,7.846666667,10.04,7.14
7/23/1989,2.233333333,8.986666667,13.59333333,7.096666667
7/24/1989,13.7,7.526666667,9.433333333,6.15
7/25/1989,3.7,7.703333333,12.36333333,5.753333333
7/26/1989,0.5,8.963333333,14.09333333,5.87
7/27/1989,2.8,11.22333333,17.04666667,6.703333333
7/28/1989,0,13.49666667,19.25,7.576666667
7/29/1989,0,14.79666667,20.41333333,9.72
7/30/1989,0,13.49666667,17.51333333,9.763333333
7/31/1989,14.1,11.09333333,15.32333333,7.806666667
8/1/1989,30.3,8.28,13.12333333,4.193333333
8/2/1989,0,10.69,17.52,4.106666667
8/3/1989,0,13.38333333,20.28333333,7.193333333
8/4/1989,0.6,14.65,20.87666667,9.69
8/5/1989,6.9,10.65666667,13.72,6.996666667
8/6/1989,0.233333333,8.376666667,14.48666667,3.743333333
8/7/1989,0,11.71666667,18.50333333,5.28
8/8/1989,0,12.57333333,18.65,7.223333333
8/9/1989,15.46666667,9.366666667,13.06666667,5.653333333
8/10/1989,0,10.01333333,15.86,4.683333333
8/11/1989,0,12.05,17.16,6.49
8/12/1989,2.933333333,10.95666667,15.75333333,7.81
8/13/1989,0,12.36,19.72333333,6.473333333
8/14/1989,0,13.58333333,19.65,9.136666667
8/15/1989,31.8,9.45,13.71333333,7
8/16/1989,0,8.483333333,14.39,4.103333333
8/17/1989,0.166666667,8.286666667,12.91666667,5.166666667
8/18/1989,0,8.663333333,14.7,2.956666667
8/19/1989,0,11.06333333,17.67666667,5.23
8/20/1989,0,11.16666667,17.55333333,6.92
8/21/1989,0,10.06666667,15.25333333,5.573333333
8/22/1989,8.166666667,8.593333333,12.97333333,6.036666667
8/23/1989,0,9.32,14.86,4.776666667
8/24/1989,3.933333333,9.56,14.20666667,6.29
8/25/1989,0,9.06,15.8,4.25
8/26/1989,0,11.19333333,19.18333333,4.75
8/27/1989,0,11.66666667,17.5,5.91
8/28/1989,0,11.64666667,18.30666667,6.006666667
8/29/1989,0,11.43333333,18.26666667,6.33
8/30/1989,0,13.08,19.77666667,6.27
8/31/1989,0,15.09666667,22.12333333,9.293333333
9/1/1989,0.566666667,13.57333333,17.59666667,8.92
9/2/1989,10.1,7.323333333,12.38333333,4.493333333
9/3/1989,0,7.406666667,13.95666667,0.51
9/4/1989,0,10.35,15.95333333,4.91
9/5/1989,0,10.32666667,16.8,4.926666667
9/6/1989,0,11.27666667,17.64333333,5.816666667
9/7/1989,3.233333333,10.15666667,12.81333333,6.586666667
9/8/1989,3,7.766666667,11.22,4.913333333
9/9/1989,14.3,8.123333333,13.19333333,3.883333333
9/10/1989,10.23333333,6.646666667,9,4.236666667
9/11/1989,3.366666667,6.29,9.476666667,3.4
9/12/1989,13.26666667,5.193333333,7.943333333,3.203333333
9/13/1989,24.93333333,3.5,4.953333333,0.696666667
9/14/1989,5.933333333,-0.68,3.506666667,-2.86
9/15/1989,0,-0.2,7.806666667,-6.32
9/16/1989,0,5.943333333,11.85,-1.25
9/17/1989,4.2,4.693333333,8.806666667,0.583333333
9/18/1989,7.733333333,2.943333333,6.183333333,2.253333333
9/19/1989,0,3.04,8.47,-0.9
9/20/1989,0,3.543333333,9.593333333,-0.706666667
9/21/1989,0,3.44,9.19,-1.21
9/22/1989,0,6.246666667,14.91,-1.25
